Date_time,All sky irradiance,Clear sky irradiance,ALLSKY ICI,Temperature,Dew point,Wet bulb,Relative humidity,Precipitation,Surface pressure,Wind speed,Wind direction,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,CLRSKY_SFC_PAR_TOT,QV2M
5/25/20,6.64,8.45,0.59,20.96,10.94,15.94,60.88,0.01,96.7,1.78,237.75,125.63,2.12,155.23,8.73
5/26/20,7.82,8.59,0.69,22.4,11.19,16.8,54.12,0,96.7,2.37,258.81,145.7,2.52,156.7,8.85
5/27/20,6.87,8.44,0.61,21.79,11.44,16.61,56.38,0,96.77,2.18,263.38,131.98,2.42,157.28,8.85
5/28/20,3.83,8.44,0.34,19.37,12.48,15.93,67.19,0,96.87,2.13,250.94,78.38,1.57,157.7,9.4
5/29/20,4.45,8.39,0.39,16.97,12.54,14.75,76.94,0,96.96,2.95,238,89.95,1.79,157.37,9.4
5/30/20,7.33,8.5,0.65,17.01,11.35,14.18,72.81,0.04,96.9,4.18,302.88,140.23,2.49,159.02,8.79
5/31/20,7.51,8.36,0.66,17.97,12.36,15.16,72.81,0,96.78,3.55,314.81,143.15,2.45,156.01,9.34
6/1/20,6.5,8.31,0.57,20.51,11.62,16.07,61.44,0,96.72,3.33,321.94,124.07,2.15,153.87,9.03
6/2/20,5.15,8.11,0.45,20.01,12.89,16.45,67.25,0.05,96.86,2.35,201.44,100.32,1.75,149.6,9.77
6/3/20,7.76,8.42,0.68,23.27,13.83,18.55,59.69,0.05,96.71,2.47,239.94,147.66,2.54,156.91,10.31
6/4/20,3.38,8.47,0.3,18.53,13.15,15.84,73.25,0.4,96.55,3.54,202.38,69.26,1.43,157.84,9.83
6/5/20,4.77,8.43,0.41,16.85,13.43,15.14,81.44,0.17,96.49,5.09,223.38,95.47,1.84,158.77,10.01
6/6/20,7.36,8.44,0.64,16.82,13.01,14.92,79.75,0.49,96.78,5.14,263.38,142.27,2.4,159.55,9.7
6/7/20,8.48,8.81,0.74,16.61,11.55,14.08,74.5,0.07,96.78,4.29,282.44,159.21,2.67,162.54,8.85
6/8/20,8.86,9,0.77,19.88,5.13,12.51,50.25,0,96.91,2.62,105.31,162.74,2.69,162.73,6.41
6/9/20,8.81,8.94,0.77,22.97,3.9,13.43,35.62,5.6,97.1,3.08,180.88,161.64,2.66,161.52,5.74
6/10/20,8.55,8.87,0.75,23.62,8.28,15.95,43.81,67.25,96.97,1.88,142.25,157.05,-999,160.36,7.63
6/11/20,7.87,8.87,0.69,21.85,9.05,15.44,49.62,37.21,97.1,2.42,211.44,146.97,2.73,161.49,8
6/12/20,5.82,8.84,0.51,17.11,10.77,13.94,70.44,102.84,97.14,2.95,221.81,112.25,2.23,161.81,8.67
6/13/20,8.22,8.71,0.72,16.66,12.12,14.39,76.81,36.26,96.88,3.21,258.94,154.02,2.71,160.06,9.16
6/14/20,8.18,8.53,0.71,17.26,11.72,14.49,72.94,9.99,96.76,3.11,237.88,155.8,2.56,159.59,8.97
6/15/20,6.59,8.6,0.58,18.09,13.13,15.62,76.06,0,96.83,2.49,213.69,126.67,2.2,159.37,9.77
6/16/20,4.12,8.49,0.36,16.41,12.79,14.6,80.44,0,96.84,3.38,207.19,84.48,1.66,160.09,9.58
6/17/20,6.78,8.55,0.59,16.31,12.83,14.58,81,0,96.87,3.41,213.75,131.62,2.4,160.75,9.58
6/18/20,5.79,8.59,0.51,16.01,11.07,13.54,74.88,0,96.86,2.88,226.62,112.85,2.09,160.1,8.54
6/19/20,6.43,8.68,0.56,16.41,11.51,13.96,74.88,0.01,96.85,2.51,266.38,123.54,2.25,160.04,8.79
6/20/20,4.65,8.6,0.41,16.64,12.55,14.59,78.25,0.24,97.03,2.93,274.69,93.06,1.76,159.66,9.4
6/21/20,3.99,8.52,0.35,17.28,13.63,15.45,80.62,0.2,96.92,2.34,274.5,81.85,1.63,159.74,10.07
6/22/20,3.92,8.59,0.34,19.4,12.44,15.92,68.81,0.13,96.91,2.2,248.56,79.98,1.64,160.45,9.4
6/23/20,4.51,8.62,0.39,19.6,12.54,16.07,66.62,0.11,96.77,2.17,295.25,90.59,1.91,160.63,9.46
6/24/20,4,8.5,0.35,17.92,11.82,14.87,70.75,0.1,96.52,1.59,223.19,80.92,1.82,158.27,9.03
6/25/20,4.87,8.47,0.42,17.95,12.12,15.04,71.06,0.02,96.53,1.73,210.69,97.76,2.09,159.4,9.22
6/26/20,7.06,8.52,0.62,19.68,12.17,15.92,66,0,96.72,1.86,219.44,135.95,2.57,158.99,9.28
6/27/20,4.92,8.17,0.43,18.67,12.55,15.61,70.62,0.02,96.69,2.13,224.06,98.66,1.83,153.8,9.46
6/28/20,4.58,8.34,0.4,16.79,13.78,15.28,83.31,0.22,96.51,4.94,210,93.28,1.83,157.73,10.25
6/29/20,5.65,8.6,0.49,16.18,11.52,13.85,75.94,0.22,96.66,4.46,227.06,110.53,2.07,160.21,8.85
6/30/20,6.42,8.54,0.56,18.42,11.94,15.18,71.31,0.05,96.76,3.2,284.38,124.02,2.2,158.7,9.16
7/1/20,4.9,8.51,0.43,17.74,12.72,15.23,74.31,0,96.71,2.61,247.62,97.07,1.78,158.34,9.52
7/2/20,7.46,8.67,0.66,18.44,11.74,15.08,67.75,0,96.81,2.55,229.19,141.72,2.55,160.42,8.97
7/3/20,7.93,8.52,0.7,21.7,9.82,15.76,51.44,0,96.98,2.58,228.81,152.09,-999,160.22,8.18
7/4/20,8.14,8.5,0.71,22.85,13.38,18.12,58.94,0,96.97,3.3,311,156.45,2.89,160.55,10.07
7/5/20,8.42,8.7,0.74,23.78,10.12,16.94,47.5,0,96.81,2.26,275.12,157.23,2.87,159.89,8.48
7/6/20,8.33,8.71,0.73,23.55,8.1,15.83,44.38,0,96.66,2.75,193.75,154.87,2.91,158.93,7.93
7/7/20,7.82,8.69,0.69,22.37,9.51,15.94,50.81,0,96.67,2.63,214.06,147.49,2.88,160,8.54
7/8/20,7,8.72,0.62,20.5,8.88,14.69,55.56,0,96.66,2.25,206.31,132.98,2.7,160.42,8
7/9/20,8.04,8.68,0.71,20.74,7.42,14.08,49.69,0,96.71,2.16,195.25,151.55,2.98,160.46,7.32
7/10/20,7.69,8.36,0.68,24.01,9.34,16.67,45.19,0,96.94,2.23,204.81,148.46,2.91,158.35,8.24
7/11/20,7.24,8.1,0.64,25.94,10.07,18.01,42.75,0,97.03,1.91,237.5,142.41,2.69,156.17,8.67
7/12/20,8.07,8.2,0.71,26.16,10.78,18.48,43.31,0,96.78,2.36,247.69,156.93,2.91,157.43,9.03
7/13/20,7.24,8.29,0.64,23.56,9.59,16.58,47.06,0,96.81,3.29,204.12,141.05,2.8,158.09,8.54
7/14/20,6.61,8.45,0.59,20.23,11.37,15.8,61.44,0,96.94,2.67,225,128.62,2.67,159.09,9.03
7/15/20,7.58,8.5,0.67,19.72,11.97,15.84,66,0,96.87,2.18,274.88,145.02,2.86,159.23,9.22
7/16/20,7.48,8.42,0.66,19.63,13.4,16.51,70.56,0,96.79,2.33,267.81,143.98,2.77,158.45,9.95
7/17/20,7.63,8.48,0.68,19.89,13.36,16.62,68.75,0,96.98,2.26,280.88,145.21,2.78,158.09,9.95
7/18/20,7.8,8.45,0.7,21.76,11.29,16.52,58.56,0,96.99,2.84,313,148.52,2.87,157.99,9.03
7/19/20,7.43,8.31,0.66,22.71,11.98,17.35,56.81,0,96.93,3.53,303.19,142.8,2.73,156.76,9.4
7/20/20,6.64,8.37,0.59,20.28,12.81,16.55,66,0,96.8,2.38,281.31,127.79,2.57,156.02,9.7
7/21/20,5.52,8.35,0.5,19.19,13.99,16.59,74.5,0,96.64,2.35,268.25,107.55,2.19,155.38,10.38
7/22/20,4.74,8.44,0.43,18.33,12.9,15.62,73.75,0,96.67,2.3,251.25,93.52,1.94,155.77,9.7
7/23/20,5.91,8.38,0.53,17.15,12.43,14.79,76,0,96.74,2.38,228.62,113.68,2.24,155.31,9.34
7/24/20,5.82,8.32,0.52,18.2,12.07,15.13,70.81,0,96.78,2.17,213.69,112.61,2.23,154.59,9.16
7/25/20,7.21,8.37,0.66,19.79,11.7,15.74,64.69,0,96.81,2.15,197.25,136.36,2.62,154.98,8.97
7/26/20,6.17,8.29,0.56,21.85,12.17,17.01,59.75,0,96.86,2.41,229.31,119.51,2.42,154.95,9.4
7/27/20,6.38,8.26,0.58,20.79,12.73,16.76,63.75,0,96.78,3.05,306.94,123.05,2.42,154.17,9.64
7/28/20,5.79,8.32,0.53,19.86,12.41,16.14,66.19,0,96.72,2.74,305.06,111.89,2.31,154.28,9.46
7/29/20,6.19,8.23,0.56,21.22,11.95,16.58,60.12,0,96.78,2.16,258,119.8,2.41,154.17,9.22
7/30/20,6.37,8.02,0.59,25.01,11.46,18.24,47.88,0,96.85,3.61,318.81,125.23,2.45,153.11,9.03
7/31/20,7.8,7.91,0.72,27.12,11.84,19.48,42.31,0,96.76,3.86,321,151.73,2.8,152.3,9.22
8/1/20,6.36,8.05,0.59,25.9,12.9,19.4,48,0,96.85,2.7,201.31,123.27,2.42,151.77,10.07
8/2/20,4.16,8.07,0.38,22.63,11.77,17.2,54.94,0,96.95,2.84,193.12,84.04,1.8,151.62,9.34
8/3/20,4.89,8.01,0.45,23.56,10.68,17.12,49.12,0,96.91,2.6,195.88,97.2,1.94,150.16,8.79
8/4/20,4.7,7.98,0.44,21.65,10.59,16.12,54.19,0,96.93,3.2,200.31,93.87,1.89,149.65,8.67
8/5/20,4.46,7.99,0.41,19.13,12.31,15.72,68,0,96.84,2.95,218.69,88.8,1.84,149.95,9.4
8/6/20,7.13,8.11,0.66,18.32,12.38,15.35,71.44,0,96.76,2.55,241.81,135.2,2.52,150.59,9.4
8/7/20,7.27,7.96,0.68,19.51,11.23,15.37,64.19,0,96.84,2.25,236.06,137.9,2.55,148.55,8.79
8/8/20,7.44,8.07,0.7,20.76,12.69,16.73,65.56,0,96.98,2.45,260.94,140.87,2.67,150.46,9.64
8/9/20,7.64,8.19,0.72,21.42,10.23,15.83,56.69,0.01,96.9,2.4,246.12,142.4,2.72,150.46,8.54
8/10/20,7.38,8.06,0.7,21.14,9.79,15.47,55.12,0,96.85,2.27,222.75,138.37,2.72,149.08,8.3
8/11/20,7.16,7.95,0.68,22.49,7.87,15.18,46.38,0,96.79,2.37,242,134.42,2.59,146.88,7.63
8/12/20,7.15,7.58,0.68,24.57,11.2,17.89,47,0,96.72,2.36,270.5,138.15,2.58,144.9,9.03
8/13/20,6.09,7.5,0.58,26.17,9.33,17.76,38.88,0,96.72,2.26,258.69,118.45,2.35,143.52,8.24
8/14/20,7.49,7.53,0.72,27.78,13.28,20.53,44.06,0,96.67,2.94,307.75,145.65,2.72,145.26,10.19
8/15/20,7.13,7.36,0.69,27.57,15.91,21.74,52,0.01,96.61,2.59,266.75,139.8,2.6,142.96,11.96
8/16/20,5.63,7.21,0.54,25.56,15.97,20.76,57.69,0.01,96.73,3.52,193.38,111.25,2.11,139.55,11.9
8/17/20,5.44,7.27,0.52,27.09,14.74,20.92,50.12,0,96.82,2.41,201.19,106.21,2.02,138.36,11.11
8/18/20,6.17,7.18,0.6,29.09,15.45,22.27,47.31,0.01,96.78,1.67,181.94,119.51,2.12,136.72,11.72
8/19/20,5.59,6.94,0.55,27.91,15.32,21.62,50,0.02,96.63,2.36,214.19,107.96,1.87,130.73,11.66
8/20/20,6.06,6.76,0.59,26.54,15.6,21.07,55.06,0.06,96.38,2.24,206.19,115.12,1.92,126.31,11.84
8/21/20,5.05,6.62,0.49,26.5,16.74,21.62,58,0.08,96.46,2.88,187.94,97.57,1.66,124.4,12.57
8/22/20,6.7,6.76,0.66,26.21,16.82,21.51,59.69,0.01,96.68,2.97,205.5,129.66,2.23,130.24,12.63
8/23/20,6.63,7.08,0.66,25.05,18.44,21.75,70.38,0,96.71,2.66,242.88,129.8,2.4,137.39,13.92
8/24/20,4.22,7.07,0.42,24.98,16.85,20.91,65.69,0.01,96.6,2.77,301.75,85.22,1.72,135.94,12.7
8/25/20,5.14,7.04,0.52,25.19,15.44,20.32,59.5,0,96.52,3.57,320.25,100.48,1.95,133.96,11.66
8/26/20,5.03,7.04,0.5,25.56,13.91,19.74,54.75,0,96.31,3.18,315,99.17,1.97,133.4,10.86
8/27/20,6.92,7.17,0.7,26.95,12.65,19.8,46.62,0,96.27,3.07,297.75,130.96,2.35,134.71,10.07
8/28/20,6.86,7.25,0.7,24.9,10.55,17.73,46.88,0,96.51,2.63,301,129.55,2.33,135.62,8.91
8/29/20,7.15,7.48,0.73,22.6,8.11,15.36,47,0,96.67,2.37,216.12,132.98,2.4,137.83,7.81
8/30/20,7.03,7.44,0.72,20.61,10.02,15.31,55.12,0,96.58,2.01,177.88,131.33,2.41,137.45,8.3
8/31/20,5.86,7.22,0.6,20.33,12,16.16,63.38,0.01,96.61,2.02,206.81,112.17,2.13,135.28,9.22
9/1/20,6.52,7.15,0.67,20.29,11.61,15.94,62.38,0.01,96.88,2.2,222.25,123.21,2.29,133.54,9.09
9/2/20,6.12,6.95,0.63,21.62,13.76,17.69,66.12,0,96.99,2.93,278.56,117.14,2.1,131.07,10.25
9/3/20,6.55,6.78,0.68,23.08,13.43,18.26,60.62,0,96.86,2.05,246.31,124.43,1.97,128.01,10.13
9/4/20,6.46,6.85,0.67,26.4,12.95,19.68,47.69,0,96.75,1.79,215.25,122.27,2.05,128.56,9.95
9/5/20,6.82,6.86,0.71,31.8,11.95,21.87,34.12,0,96.73,1.52,115.94,129.33,2.15,129.83,9.77
9/6/20,6.74,6.8,0.71,31.42,10.46,20.94,32.12,0,96.7,2.02,194.38,125.62,2.12,126.47,9.09
9/7/20,3.67,5.5,0.39,25.44,13.9,19.66,53.88,0,96.34,3.64,192.62,68.33,1.05,97.34,10.86
9/8/20,3.15,5.55,0.34,22.67,15.68,19.17,68.75,0.01,96.09,2.41,201.94,61.27,0.99,101.59,12.08
9/9/20,5.46,6.16,0.59,23.92,3.97,13.94,33.31,0,96.56,4.39,111.12,99.94,1.5,110.91,6.1
9/10/20,4.81,6.3,0.52,24.95,3.01,13.98,30.38,0,97,2.52,112.5,89.37,1.35,113.26,5.8
9/11/20,4.71,5.46,0.51,25.01,6.42,15.71,37.75,0,96.96,1.64,202.81,82.92,1.05,94.94,7.26
9/12/20,5.61,5.75,0.61,23.98,10.59,17.28,49.5,0,96.75,1.96,261.06,98.47,1.32,100.78,8.97
9/13/20,5.27,5.67,0.58,23.3,12.12,17.71,56.38,0,96.77,1.55,273.5,93.49,1.32,99.9,9.7
9/14/20,5.5,5.83,0.6,24.23,11.73,17.98,51.38,0,96.97,1.93,174.81,97.96,-999,103.33,9.46
9/15/20,5.94,6.02,0.66,25.87,7.63,16.75,36.44,0,97.11,2.2,218.12,105.92,1.56,107.41,7.45
9/16/20,6.22,6.22,0.69,25.89,4.98,15.43,32.5,0,96.95,3.27,314.81,111.95,1.74,112.04,6.53
9/17/20,6.09,6.18,0.68,26.68,5.3,15.99,31.5,0,96.8,2.77,265.25,111.91,1.79,113.51,6.77
9/18/20,6.19,6.26,0.7,27.52,7.8,17.66,34.31,0,96.72,2.55,305,115.61,-999,116.74,7.75
9/19/20,6.38,6.38,0.72,24.65,12.43,18.54,50.62,0,96.66,2.59,279.38,121.63,1.95,121.45,9.7
9/20/20,5.16,6.41,0.59,21.64,13.12,17.37,62.69,0,96.72,2.59,207.56,98.82,1.7,120.49,10.01
9/21/20,5.55,6.35,0.63,22.05,10.93,16.48,55.25,0,96.85,2.25,193.75,105.12,1.73,119.02,8.91
9/22/20,6.27,6.38,0.72,22.62,11.07,16.84,52.62,0,97.03,1.92,219.81,116.84,1.87,118.51,8.85
9/23/20,6.37,6.41,0.73,22.8,11.3,17.05,53.88,0,97.05,2.13,229.06,118.02,1.87,118.45,8.97
9/24/20,6.1,6.2,0.71,22.66,10.78,16.73,52.81,0,96.8,2.1,214.56,113.19,1.77,114.72,8.91
9/25/20,5.15,6.16,0.6,20.39,10.68,15.54,60.94,0,96.84,2.47,222.44,97.52,1.68,114.59,8.91
9/26/20,4.24,6.18,0.5,19.94,13.21,16.58,70.94,0,96.8,2.09,206.62,81.68,1.44,115.16,10.01
9/27/20,3.93,6.19,0.47,21.66,12.3,16.98,63.06,0,96.67,1.81,194.06,75.96,1.34,115.2,9.58
9/28/20,5.56,6.08,0.66,24.48,10.95,17.71,50.44,0,96.86,1.78,152.19,103.99,1.66,112.83,9.09
9/29/20,5.47,6.05,0.66,28.16,5.38,16.77,29.94,0,96.95,2.67,109.38,102.3,1.62,112.26,6.77
9/30/20,5.95,5.99,0.72,29.65,4.64,17.15,25.19,0,96.88,2.12,210.81,109.69,-999,110.39,6.35
10/1/20,5.71,5.81,0.7,27.59,8.65,18.12,36.75,0,96.86,1.55,220.88,105.05,-999,106.85,8.24
10/2/20,5.79,5.94,0.71,26.91,8.44,17.68,38.12,0.01,96.75,1.67,199,106.3,1.55,108.84,8.3
10/3/20,5.62,5.89,0.7,25.9,6.93,16.42,36.56,0,96.68,2.28,186.88,102.72,1.52,107.14,7.45
10/4/20,5.13,5.71,0.64,25.51,4.4,14.96,32.44,0,96.93,2.8,180.94,94.46,1.43,104.09,6.47
10/5/20,5.38,5.56,0.68,26.25,5.65,15.94,31.81,0,97.07,2.15,212.81,99.43,1.37,102.39,6.59
10/6/20,3.7,5.2,0.47,24.26,7.62,15.94,39.44,0,96.99,1.32,238.94,70.29,1.05,96.12,7.57
10/7/20,4.73,5.46,0.6,21.27,12.01,16.64,61.25,0.01,96.83,3.09,202.62,89.16,1.34,101.55,9.58
10/8/20,3.92,5.46,0.5,17.48,13.53,15.5,79,0,96.88,3.37,225.81,74.06,1.2,101.12,10.07
10/9/20,4.25,5.17,0.55,17.92,14,15.96,79.12,0,96.86,3.08,264.75,80.16,1.27,96.1,10.31
10/10/20,4.41,5.32,0.58,18.3,14.64,16.47,80.56,0.01,96.9,2.71,272.81,84.68,1.28,100.88,10.8
10/11/20,4.7,5.39,0.62,19.65,14.07,16.86,74.44,0.08,96.93,2.51,293.94,89.59,1.3,101.83,10.5
10/12/20,5.49,5.48,0.73,24.48,9.91,17.19,48.75,0,97,1.86,162.56,102.16,1.37,102.16,8.54
10/13/20,5.5,5.49,0.73,26.86,6.69,16.78,33,0,97,2.12,162.19,101.16,1.37,101,7.08
10/14/20,5.32,5.42,0.71,25.26,8.65,16.95,41.94,0,97.01,2.38,181.69,97.83,1.34,99.66,8.36
10/15/20,4.56,5.28,0.62,26.01,4.21,15.11,31.94,0,96.96,1.69,220.44,85.28,1.27,98.25,6.47
10/16/20,4.92,5.33,0.67,26.17,8.53,17.35,40.88,0.01,96.88,1.6,206.25,88.77,1.33,95.91,8.42
10/17/20,4.68,4.95,0.64,23.53,12.33,17.93,55.69,0,96.89,2.13,236.75,85,1.15,89.62,10.01
10/18/20,4.72,5.03,0.66,21.19,14.19,17.69,69,0,97.05,2.34,238,87.64,1.2,93.19,10.74
10/19/20,3.88,4.98,0.54,19.99,13.58,16.79,72.12,0,96.89,1.77,247.19,73.22,1.09,92.48,10.31
10/20/20,3.35,5,0.47,19.04,12.91,15.98,72.88,0,96.59,1.66,210.69,64.4,0.97,93.52,9.83
10/21/20,2.62,5,0.37,18.23,13.07,15.65,75.75,0,96.49,2.27,198.62,50.37,0.8,92.5,9.83
10/22/20,2.47,4.96,0.35,15.96,13.4,14.68,85,0.02,96.61,2.39,216.94,48.48,0.77,92.4,9.95
10/23/20,2.59,4.82,0.38,16.44,12.62,14.53,79.12,0.04,96.91,2.05,241.81,50.24,0.77,90.07,9.4
10/24/20,2.76,4.79,0.4,15.69,12.66,14.18,82.56,0.05,96.93,2.45,261.94,53.89,0.82,89.74,9.46
10/25/20,3.35,4.79,0.49,15.68,12.87,14.27,83.81,1.04,96.71,4.84,258.44,64.79,0.93,90.19,9.58
10/26/20,4.72,5.03,0.7,14.7,-3.24,5.73,42.25,0.09,97.04,4.37,117.81,85.41,0.98,91.2,4.27
10/27/20,5.02,5.02,0.75,16.03,-7.51,4.26,28.69,0,97.22,2.23,98.75,91.31,0.95,91.56,3.23
10/28/20,4.87,4.88,0.73,17.98,3.1,10.54,44.19,0,97.21,1.55,184.19,88.59,1,88.95,5.55
10/29/20,4.78,4.87,0.72,19.43,0.78,10.1,36.38,0,97.11,1.88,122.06,86.26,0.99,88.09,5
10/30/20,4.73,4.8,0.72,20.51,3.08,11.8,38.38,0,97.03,1.29,168.25,84.73,0.97,86.34,5.8
10/31/20,3.64,4.66,0.55,21.16,4.91,13.04,42.06,0,97.16,1.27,140.75,67.11,0.88,85.09,6.41
11/1/20,4.44,4.54,0.69,21.9,5.01,13.46,40.19,0.04,97.38,1.33,148.06,81.67,0.96,84.02,6.53
11/2/20,4.33,4.58,0.68,19.39,10.12,14.76,61.25,0.11,97.29,1.75,220.75,79.23,0.94,83.91,8.48
11/3/20,4.02,4.51,0.63,17.8,10.4,14.1,66.94,0,97.12,1.44,199.5,73.39,0.91,82.23,8.42
11/4/20,4.46,4.51,0.7,22.09,7.25,14.67,46.19,0.02,97.22,1.84,59.81,79.84,0.91,81.27,7.14
11/5/20,2.82,4.44,0.45,23.57,4.44,14.01,34.19,0.1,96.96,2,87,52.25,0.74,80.23,6.23
11/6/20,2.6,4.25,0.42,17.51,13.47,15.49,79.75,1.08,96.28,5.02,210.88,49.43,0.68,78.74,10.25
11/7/20,3.79,4.39,0.62,12.57,8.2,10.38,75.56,5.9,96.38,7.48,265.81,70.81,0.8,81.67,7.08
11/8/20,3.07,4.32,0.5,11.99,8.19,10.08,78.25,7.02,96.57,8.15,268.62,56.96,0.65,79.94,7.08
11/9/20,4.21,4.44,0.7,11.36,4.37,7.87,65.19,1.04,97.17,2.66,283.44,76.1,0.78,80.62,5.43
11/10/20,4.4,4.37,0.73,11.87,1.24,6.55,54,0,97.31,2.77,50.5,79.04,0.74,79.12,4.52
11/11/20,4.37,4.34,0.73,13.69,4.11,8.9,58.12,0,97.05,1.96,186.94,78.5,0.8,78.59,5.62
11/12/20,4.23,4.24,0.71,13.94,8.14,11.05,74.31,0,97.09,1.6,210.12,76.98,0.77,77.74,7.2
11/13/20,4.16,4.17,0.7,13.16,8.85,11.01,78.56,0,97.33,2.2,244.06,75.88,0.76,76.69,7.39
11/14/20,4.09,4.18,0.7,15.01,7.31,11.15,65.88,0,97.34,2.52,123.62,75.8,0.77,77.88,6.77
11/15/20,4.25,4.22,0.73,17.85,-0.1,8.88,34.81,0,97.3,4.08,70.81,76.37,0.77,76.49,4.21
11/16/20,4.27,4.25,0.74,19.24,2.69,10.97,39.06,0,97.1,3.76,125.88,76.66,0.78,76.8,5.37
11/17/20,3.94,4.11,0.69,17.87,5.91,11.9,53.25,0.21,97.15,2.58,187.38,72.02,0.74,75.42,6.53
11/18/20,3.5,4.04,0.62,14.09,10.8,12.45,81.94,0,97.25,2.38,250.94,65.14,0.73,75.02,8.48
11/19/20,3.44,4,0.61,15.69,10.08,12.88,72.5,0,97.33,2.58,254.56,64.45,0.77,74.91,8.12
11/20/20,3.77,3.99,0.67,18.01,8.88,13.44,58.62,0,97.32,1.38,153.81,67.7,0.76,72.19,7.57
11/21/20,3.34,3.95,0.6,18.59,7.89,13.24,54,0,97.23,1.03,142.81,59.72,0.69,70.88,7.2
11/22/20,2.95,3.86,0.53,15.87,11.08,13.48,76.38,0,96.88,1.55,219.38,53.48,0.63,69.87,8.73
11/23/20,2.99,3.85,0.55,12.83,10.61,11.72,86.62,0,96.7,2.85,217.06,55.63,0.62,71.03,8.3
11/24/20,3.56,3.79,0.65,13.87,6.33,10.1,66.81,0,97.12,1.57,153.94,65.37,0.6,70.04,6.47
11/25/20,3.19,3.77,0.59,13.12,6.72,9.91,70,0,97.23,2.05,212.06,58.49,0.55,69.3,6.71
11/26/20,3.39,3.79,0.62,13.18,5.53,9.36,65.75,0,97.12,1.68,189.81,61.01,0.54,68.43,6.16
11/27/20,4.06,4.04,0.76,11.98,-5.7,3.14,32.31,0,97.48,4.79,58.69,71.45,0.61,71.64,2.81
11/28/20,4,3.97,0.75,12.87,-4.42,4.23,34.94,0,97.48,3.15,67,70.48,0.67,70.66,3.17
11/29/20,3.79,3.86,0.71,14.21,-4.04,5.08,33.75,0,97.4,3.02,63.5,66.77,-999,68.77,3.3
11/30/20,3.94,3.9,0.74,15.97,-1.31,7.33,36.88,0,97.41,2.26,123.19,69.02,0.62,69.09,4.03
12/1/20,3.9,3.89,0.74,16.05,-2.24,6.9,35.44,0,97.2,2.38,84.12,67.49,0.59,68.02,3.85
12/2/20,3.82,3.85,0.73,15.4,-5.27,5.07,27.5,0,97.3,6.42,70.62,66.84,0.59,67.95,2.99
12/3/20,3.88,3.87,0.74,12.54,-5.81,3.37,30.44,0,97.57,8.29,69.62,68.53,0.59,68.95,2.75
12/4/20,3.86,3.83,0.74,13.03,-7.51,2.76,30.31,0,97.62,3.06,85.06,67.68,0.59,67.94,2.81
12/5/20,3.47,3.76,0.67,13.24,-7.06,3.08,30.44,0,97.72,2.31,121.5,60.71,0.55,66.23,2.93
12/6/20,3.78,3.78,0.73,15.14,-3.63,5.76,34.56,0,97.5,2.08,140.44,65.65,0.55,66.34,3.78
12/7/20,1.22,3.61,0.23,15.33,-2.19,6.57,36.75,0,97,3.93,97.31,23.59,0.27,64.61,3.97
12/8/20,2.78,3.52,0.54,16.47,-2.81,6.83,31.88,0,97.21,4.84,86.88,49.79,0.48,63.11,3.72
12/9/20,2.76,3.54,0.54,15.33,4.88,10.1,60.88,0,97.09,1.64,201.94,50.56,0.48,64.9,6.47
12/10/20,2.13,3.45,0.42,12.65,10.03,11.33,85.38,0.01,97.06,3.34,232.06,39.88,0.4,62.9,8
12/11/20,3.04,3.53,0.6,10.82,6.76,8.8,77.88,0,97.29,1.96,276.38,55.31,0.46,64.45,6.35
12/12/20,1.84,3.42,0.37,10.59,9.29,9.94,91.19,0.2,97.23,2.83,254.38,35.63,0.37,64.55,7.57
12/13/20,3.46,3.53,0.69,12.05,-5.52,3.26,34.69,0,97.59,4.8,80.5,61.56,0.49,63.48,2.99
12/14/20,2.96,3.57,0.59,11.15,6.76,8.96,78.19,0.29,97.26,3.1,257.25,53.81,0.47,65.3,6.59
12/15/20,3.63,3.61,0.72,11.59,-0.43,5.58,51.88,0,97.54,3.27,48.12,65.42,0.56,65.84,4.21
12/16/20,3.68,3.65,0.73,12.84,-4.03,4.4,36.5,0,97.38,2.82,69.19,65.33,0.57,65.58,3.23
12/17/20,2.16,3.45,0.43,11.56,7.46,9.51,80.62,0.31,97.03,3.03,224.06,40.57,0.45,63.75,7.08
12/18/20,3.62,3.6,0.72,12.32,4.08,8.19,64.56,0.01,97.45,2.66,138.06,65.06,0.52,65.34,5.62
12/19/20,3.59,3.64,0.71,12.76,-2.97,4.9,38.06,0.01,97.79,3.66,57.88,63.81,-999,65.28,3.42
12/20/20,3.66,3.64,0.73,15.4,-3.6,5.9,30.69,0,97.45,4.97,67.19,64.68,0.56,64.93,3.3
12/21/20,3.73,3.71,0.74,15.76,1.34,8.55,47.69,0.09,97.09,2.77,151.31,64.7,0.56,65.06,5.13
12/22/20,3.08,3.57,0.61,13.13,8.73,10.93,79.12,0.08,97.2,2.9,187.88,54.57,0.48,63.41,7.51
12/23/20,2.11,3.53,0.42,13,-1.94,5.53,49.31,0.08,97.55,6.63,98,38.34,0.36,61.66,4.33
12/24/20,1.34,3.44,0.27,13.01,-9.02,2,23.88,0.09,97.73,8.49,83.69,25.99,0.27,63.05,2.26
12/25/20,3.61,3.58,0.72,14.46,-3.29,5.58,35.94,0,97.42,2.3,146.88,64.93,0.51,65.1,3.66
12/26/20,3.15,3.49,0.62,14.32,4.8,9.55,60.06,0.02,97.31,2.08,242.38,58.3,0.52,64.84,6.04
