Date_time,All sky irradiance,Clear sky irradiance,ALLSKY  ICI,Temperature,Dew point,Wet bulb,Relative humidity,Precipitation,Surface pressure,Wind direction,ALLSKY SFC PAR TOT,ALLSKY SFC UV INDEX,CLRSKY SFC PAR TOT,QV2M,Wind speed at 2m
1/28/17,2.69,3.72,0.46,12.65,5.39,9.01,62.06,0.9,96.77,116.94,49.73,0.53,67.77,5.86,0.87
1/29/17,2.6,3.78,0.45,12.36,6.76,9.56,69.56,0.03,96.57,234.38,48.49,0.56,69.71,6.35,1.52
1/30/17,1.79,3.7,0.3,11.99,7.05,9.52,73.19,4.08,96.38,106.12,34.37,0.43,67.97,6.53,1.5
1/31/17,4.17,4.15,0.7,12.95,6.36,9.65,66.12,0.05,96.48,261.62,75.43,0.66,76.16,6.23,1.27
2/1/17,4.09,4.34,0.68,14.08,3.28,8.68,49.62,0,96.48,163.69,73.03,0.79,78.15,5,0.97
2/2/17,2.17,3.93,0.36,12.44,3.06,7.75,54.25,0,96.7,173.88,40.72,0.54,70.72,4.94,0.91
2/3/17,1.62,3.86,0.27,12.38,3.53,7.95,55.31,0.01,96.47,167.88,31.02,0.48,69.42,5.13,0.63
2/4/17,0.53,3.5,0.09,12.87,6.15,9.51,65.38,16.96,95.86,137.56,10.45,0.14,61.52,6.23,2.21
2/5/17,3.63,3.85,0.59,11.66,6.92,9.29,74.81,7.78,96,207.19,63.38,0.59,67.59,6.53,1.83
2/6/17,4.1,4.19,0.66,11.57,3.79,7.68,60.31,0,96.44,186.19,72.08,0.66,74.38,5.25,1.16
2/7/17,4.1,4.48,0.65,12.87,3.33,8.1,53.75,0,96.39,251.56,73.15,0.73,80.3,5.07,1.05
2/8/17,3.58,4.24,0.56,13.49,3.93,8.71,53.44,1.01,96.22,165.69,63.85,0.6,75.41,5.25,0.99
2/9/17,4.62,4.57,0.72,13.09,3.58,8.33,53.88,0.04,96.51,244.06,81.48,0.75,81.59,5.13,1.26
2/10/17,4.86,4.89,0.75,13.12,1.07,7.09,45.75,0,96.36,175.81,85.49,0.92,86.89,4.27,1.35
2/11/17,4.76,4.79,0.73,14.26,1.14,7.69,42.56,0,96.43,148.38,84.42,0.99,85.87,4.33,1.05
2/12/17,4.67,4.62,0.71,14.21,1.58,7.9,43.75,0,96.82,148.38,83.11,0.95,83.22,4.46,1.2
2/13/17,4.75,4.72,0.71,15.48,2.7,9.09,43.56,0,97.04,170.56,84.7,0.98,85.15,4.82,1.41
2/14/17,2.88,4.54,0.43,15.19,3.03,9.11,44.62,0,96.91,178,53.57,0.81,82.56,4.94,1.07
2/15/17,1.65,4.31,0.24,15.58,7.66,11.62,61.38,0.01,96.88,112.44,31.95,0.5,79.34,6.9,1.47
2/16/17,2.36,4.33,0.34,16.7,9.43,13.06,63.94,0,96.8,207.88,44.7,0.69,80.7,7.69,1.2
2/17/17,3.85,4.7,0.56,17.86,10.44,14.15,63.06,0.53,96.66,156.12,72.67,1.04,88.6,8.18,0.84
2/18/17,1.4,4.56,0.2,16.35,11.88,14.12,75.81,3.95,96.68,59.38,27.84,0.45,84.14,9.03,1.18
2/19/17,3.86,4.42,0.55,16.58,12.3,14.44,77,8.34,96.15,158.69,70.7,0.92,80.7,9.34,1.84
2/20/17,4.95,5.03,0.7,15.69,6.45,11.07,57.31,0.84,95.64,294.69,88.98,1.05,91.1,6.41,1.8
2/21/17,5.12,5.38,0.72,15.08,-0.45,7.31,36.75,0.08,95.6,227.31,90.24,1.02,95.55,3.91,1
2/22/17,5.5,5.46,0.77,14.26,0.33,7.3,40.5,0,96.22,242.38,96.29,1.16,96.41,4.09,1.38
2/23/17,5.49,5.44,0.76,15.4,-0.19,7.61,37.06,0,96.41,229.81,95.47,1.16,95.52,3.91,1.43
2/24/17,5.21,5.48,0.72,15.1,0.33,7.72,38.06,0,96.56,178.31,92.23,1.32,97.57,4.09,1.21
2/25/17,5.17,5.26,0.7,16.62,3.35,9.98,42.81,0,96.44,169.88,92.03,-999,94.34,5.07,1.41
2/26/17,5.78,5.73,0.78,18.05,2.11,10.08,36.75,0,96.14,202.62,101.41,1.26,101.51,4.64,1.12
2/27/17,5.16,5.71,0.69,18.26,2.37,10.32,36.38,0,96.25,154.25,91.87,1.21,101.88,4.76,1.08
2/28/17,2.74,5.09,0.37,17.55,5.22,11.38,46.56,0.26,96.35,177.06,52.3,0.78,91.95,5.8,1.19
3/1/17,4.92,5.16,0.65,15.34,8.32,11.83,64.5,30.46,96.24,253.62,88.02,1.08,92.7,7.14,1.48
3/2/17,5.39,5.48,0.7,15.81,6.42,11.12,55.5,3.25,96.28,185.12,95.82,1.06,98.19,6.29,1.05
3/3/17,5.49,5.89,0.71,15.98,3.3,9.64,44.19,0,96.08,153.31,98.07,1.26,105.59,5.07,1.19
3/4/17,5.95,5.93,0.77,15.31,2.91,9.11,45.62,0.18,96.01,210.5,104.58,1.12,105.1,4.94,1.52
3/5/17,5.98,5.98,0.77,16.84,2.07,9.46,39.12,0,96.04,195.94,106.04,1.23,106.88,4.64,1.32
3/6/17,5.07,5.53,0.64,17.5,6.26,11.88,49.25,0.11,95.93,246.62,91.88,1.04,100.07,6.23,1.34
3/7/17,2.44,5.2,0.3,17.55,7.55,12.55,52.44,3.07,95.85,177.81,46.27,0.6,93.63,6.77,0.86
3/8/17,3.8,5.3,0.48,13.95,9.38,11.66,74.31,6.23,95.84,191.19,70.83,0.91,96.42,7.69,1.16
3/9/17,4.09,5.13,0.51,12.65,7.93,10.29,74.81,9.16,95.7,154.69,74.3,0.93,91.18,6.96,1.18
3/10/17,4.82,5.57,0.59,12.68,5.73,9.2,65.75,1.08,95.64,183.19,86.93,1,99.76,6.04,0.69
3/11/17,5.8,5.97,0.7,13.89,3.74,8.81,52.06,1.99,95.82,180.56,102.73,1.04,106.06,5.25,0.8
3/12/17,5.38,6.44,0.65,13.33,-1.02,6.15,39.38,0.03,96.37,210.56,95.35,1.14,112.99,3.72,0.85
3/13/17,5.91,6.09,0.71,15.43,-0.38,7.52,35.31,0,96.28,149.25,103.53,1.01,107.09,3.91,1.05
3/14/17,5.9,5.99,0.7,16.06,2.44,9.25,41.38,0,96.46,119.75,104.62,1.16,106.61,4.76,1.16
3/15/17,3.58,5.49,0.42,14.65,6.39,10.52,59.12,0.01,96.49,174.25,65.95,0.87,97.61,6.23,1.36
3/16/17,5.22,5.47,0.62,16.36,8.19,12.27,60.75,0.01,96.14,194.12,95,1.19,99.63,7.08,0.96
3/17/17,5.95,5.92,0.7,17.66,7.73,12.69,54.44,0,95.99,157.25,106.75,1.34,107.02,6.84,1.12
3/18/17,5.43,5.91,0.63,19.61,7.1,13.36,46.06,0,95.95,125,98.3,1.38,106.77,6.59,0.7
3/19/17,5.85,6.23,0.67,20.85,6.69,13.77,40.88,0,96.13,146.31,105.52,1.34,112.45,6.41,1.01
3/20/17,5.47,5.91,0.62,21.15,7.65,14.4,43.19,0,96.19,140.62,98.79,1.41,106.61,6.84,0.92
3/21/17,2.37,5.65,0.27,21.1,10.51,15.81,54.25,1.78,96.12,87.25,46.95,0.84,104.19,8.3,1.59
3/22/17,3.14,5.59,0.35,17.45,13.44,15.44,78.06,7.1,96.26,91.81,60.74,1.04,103.62,10.01,2.37
3/23/17,6.04,6.18,0.68,19.93,10.84,15.39,58.75,0.05,96.15,254.56,111.31,1.41,114.42,8.48,1.43
3/24/17,5.84,6.56,0.65,22.87,9.16,16.01,44.25,0,96.06,291.31,106.77,1.49,119.91,7.57,1.24
3/25/17,4.08,6.25,0.45,22.75,9.45,16.1,44.88,0,96.07,233.5,77.73,1.34,115.88,7.81,1.06
3/26/17,6.34,6.43,0.7,24.58,11.46,18.01,46.25,0.03,96.13,243.12,117.89,1.9,120.04,8.91,1.37
3/27/17,6.17,6.22,0.68,26.77,12.54,19.65,42.56,0.39,96.03,154.62,113.81,1.81,115.22,9.52,1.12
3/28/17,4.52,6.1,0.49,25.53,14.23,19.87,51.5,1.68,96.04,89.75,86.05,1.54,113.96,10.62,0.97
3/29/17,5.67,6.61,0.62,25.47,13.18,19.32,48.75,0.64,95.93,221.25,105.52,1.75,122.55,9.89,1.46
3/30/17,5.05,6.65,0.55,26.65,11.73,19.19,42.06,0,95.82,161,95.12,1.7,124.23,9.03,1.22
3/31/17,6.4,6.49,0.69,26.66,13.73,20.19,47.69,2.26,95.88,164.31,119.06,1.93,121.09,10.25,1.59
4/1/17,6.87,6.88,0.73,26.29,10.86,18.58,40.31,0.12,95.8,201.5,125.59,1.88,126.23,8.54,1.26
4/2/17,6.46,6.83,0.69,25.8,10.52,18.15,40.94,0,95.52,154,118.19,1.79,125.29,8.36,1.42
4/3/17,6.55,6.96,0.69,25.7,11,18.35,43.69,0.1,95.58,193.81,120.21,1.85,127.82,8.67,1.77
4/4/17,3.36,6.37,0.35,22.76,12.33,17.55,57.06,30.77,95.59,156.75,64.68,0.95,117.79,9.46,2.59
4/5/17,5.07,6.15,0.53,20.36,12.7,16.53,64.12,8.75,95.4,127.44,94.43,1.41,112.87,9.7,1.73
4/6/17,5.41,6.3,0.56,19.26,11.89,15.58,65.25,18.13,95.15,144.31,98.89,1.34,114.23,9.22,1.43
4/7/17,4.7,6.72,0.48,17.52,8.15,12.83,56.62,8.45,95.87,244.81,85.56,1.11,119.45,7.08,1.89
4/8/17,7.27,7.26,0.74,18.62,4.12,11.37,42.31,0.02,96.24,179.31,129.38,1.69,129.7,5.43,1.67
4/9/17,7.53,7.51,0.77,20.62,2.12,11.37,31.94,0,96.28,186.31,134.09,1.93,134.23,4.64,1.45
4/10/17,7.55,7.54,0.77,23.3,3.98,13.64,29.88,0,96.06,163.31,134.88,2,135.16,5.31,1.17
4/11/17,7.21,7.28,0.73,26.39,6.33,16.36,29.25,0,95.84,171.12,130.82,1.99,132.44,6.29,1.13
4/12/17,7.41,7.39,0.74,27.75,8.18,17.96,31.19,0,95.74,202.25,133.7,2.02,133.76,7.2,1.34
4/13/17,6.92,7.19,0.7,28.06,10.23,19.15,34.94,0,95.7,142.12,127.25,2.09,132.27,8.24,1.16
4/14/17,7.8,7.8,0.78,28.61,7.9,18.26,29.25,0,95.64,161.19,140.85,2.13,141.14,7.08,0.84
4/15/17,7.72,7.74,0.77,29.68,7.8,18.73,27.62,0,95.47,148.12,139.57,2.11,140.14,7.02,1.08
4/16/17,7.74,7.73,0.77,31.08,9.7,20.39,29.06,0,95.35,160.69,140.29,2.37,140.35,8,1.14
4/17/17,7.56,7.57,0.74,31.14,11.34,21.24,32.62,0,95.51,130.38,138.23,2.47,138.73,8.91,1.21
4/18/17,7.05,7.16,0.69,31.39,13.23,22.31,36.62,0,95.32,119.31,129.06,2.24,130.95,10.07,1.48
4/19/17,6.79,7.01,0.66,32.01,13.16,22.58,35,0.05,95.12,143.25,125.16,2.32,128.86,10.07,1.7
4/20/17,6.33,7.06,0.62,30.3,16.37,23.33,47.56,1.81,95.1,204.12,118.06,2.3,130.88,12.39,1.77
4/21/17,5.66,7.01,0.55,29.47,16.05,22.76,48.12,0.79,95.25,217.12,106.88,2.12,130.55,12.15,1.34
4/22/17,4.82,6.69,0.47,26.76,15.3,21.03,53.06,0.24,95.36,109.94,91.77,1.76,124.23,11.54,2.95
4/23/17,6.48,6.79,0.62,25.05,14.4,19.73,52.88,20.74,95.52,241.38,121.63,2.18,126.72,10.8,1.45
4/24/17,5.17,7.25,0.49,23.06,12.87,17.97,55.88,1.76,95.64,197.75,98.36,1.7,134.62,9.77,2.27
4/25/17,7.54,7.54,0.72,26,10,18,41.25,0.01,95.52,265.25,139.93,2.36,140.05,8.12,1.52
4/26/17,6.68,7.59,0.63,27.86,10.33,19.09,35.56,0.44,95.51,180.44,124.34,2.11,139.69,8.24,1.14
4/27/17,7.55,7.72,0.72,28.23,11.26,19.74,37.06,0.08,95.73,145.12,138.41,2.3,141.41,8.79,0.99
4/28/17,6.99,7.61,0.66,27.19,13.3,20.25,45.88,2.83,95.6,231.94,128.74,2.21,139.3,10.13,1.36
4/29/17,4.92,6.98,0.46,24.55,13.08,18.82,52.56,4.49,95.73,196.69,92.59,1.51,126.76,9.89,1.91
4/30/17,8.06,8.33,0.76,26.63,7.99,17.31,34,0,95.78,182.69,144.06,2.33,148.9,7.14,0.6
5/1/17,8.26,8.42,0.77,27.43,6.25,16.83,29.06,0.02,95.82,143.19,146.87,2.5,149.71,6.29,1.3
5/2/17,5.24,7.27,0.49,26.73,10.44,18.58,39.5,1.44,95.88,121.75,97.09,1.68,130.6,8.42,1.64
5/3/17,1.98,6.47,0.19,26.78,14.12,20.45,48.06,1.46,95.76,202.5,39.83,0.62,115.14,10.62,1.12
5/4/17,7.54,7.6,0.7,27.37,12.3,19.83,42.25,0.02,95.84,180.69,139.12,2.13,140.23,9.4,1.4
5/5/17,7.65,7.74,0.7,29.85,11.21,20.53,34.12,0,95.67,167.88,140.69,2.12,142.21,8.79,1.41
5/6/17,7.28,7.63,0.67,31.56,12.79,22.17,34,0.02,95.64,159.12,135.47,2.21,141.34,9.77,1.1
5/7/17,7.52,7.58,0.69,32.18,12.66,22.42,32.38,0.03,95.64,180.19,140.44,2.25,141.44,9.7,0.99
5/8/17,6.63,7.76,0.61,32.49,13.73,23.11,34.94,0,95.46,128.12,124.62,2.2,144.73,10.44,1.12
5/9/17,7.43,7.75,0.68,32.73,13.8,23.26,36,0,95.25,138.62,138.62,2.32,144.01,10.56,1.29
5/10/17,5.94,7.54,0.54,31.16,14.28,22.72,39.75,0,95.48,211.5,112.42,1.95,140.34,10.93,1.55
5/11/17,7.13,7.41,0.65,30.96,14.99,22.98,40.12,0.58,95.68,210.25,133.93,2.38,138.35,11.23,1.3
5/12/17,7.5,7.86,0.68,32.06,15.39,23.73,39.5,0.1,95.67,159.5,141.39,2.64,147.43,11.54,1.05
5/13/17,7.25,7.81,0.66,32.38,16.14,24.26,41.25,0.05,95.44,179.44,137.01,2.52,146.48,12.21,1.02
5/14/17,7.73,7.77,0.7,32.05,15.26,23.65,40.31,0.47,95.19,237.5,146.16,2.59,146.83,11.6,1.27
5/15/17,6.8,7.64,0.62,31.81,15.6,23.7,41.62,0.06,95.1,209.88,129.23,2.26,143.43,11.78,1.84
5/16/17,5.12,7.24,0.46,30.19,15.75,22.97,45.5,0.67,95.09,189.56,97.69,1.68,134.27,11.96,1.29
5/17/17,5.88,7.32,0.53,29.48,15.8,22.64,46.88,0.57,95.26,173.69,110.8,1.85,135.09,11.96,1.48
5/18/17,7.69,7.87,0.69,31.56,14.03,22.8,37.19,0.01,95.22,212.88,141.91,2.4,144.71,10.62,1.16
5/19/17,6.22,7.78,0.55,33.3,12.65,22.98,30.88,0.18,95.23,181.94,115.32,2.04,142.34,9.7,0.87
5/20/17,7.42,7.94,0.66,33.77,11.75,22.76,28.88,0.93,95.1,184.81,137.8,2.47,146.41,9.22,1.4
5/21/17,3.1,8.06,0.27,32.73,11.88,22.3,30.19,1.06,95.12,160.19,62.4,1.09,150.21,9.22,1.65
5/22/17,6.14,7.89,0.55,30.85,14.4,22.62,39.19,2.57,95.43,206,116.06,1.97,146.47,10.86,0.88
5/23/17,7.83,8.04,0.7,32.26,13.2,22.73,34.81,0.02,95.38,155.12,144.34,2.45,147.3,10.01,1.12
5/24/17,7.11,7.92,0.63,34.58,12.05,23.31,27.06,1.21,95.21,165.56,131.87,2.23,144.85,9.28,0.83
5/25/17,7.81,8.02,0.69,36.02,10.37,23.19,23.56,0.19,95,212.06,142.96,2.51,146.03,8.42,1.34
5/26/17,8.03,8.17,0.71,36.09,5.07,20.58,17.69,0,94.91,218.81,145.85,2.6,147.62,6.04,1.42
5/27/17,8.42,8.51,0.74,35.72,2.07,18.9,13.81,0,94.82,247.5,150.7,2.66,151.46,4.7,1.17
5/28/17,7.98,8.28,0.7,36.82,1.37,19.1,11.94,0.01,94.79,175.69,144.49,2.52,148.57,4.46,1.25
5/29/17,7.92,8.13,0.7,34.93,1.56,18.24,14.12,0.51,94.83,152.31,143.55,2.36,146.3,4.58,1.43
5/30/17,7.45,7.92,0.66,34.48,1.94,18.22,13.94,0,94.73,191.12,134.42,2.27,141.34,4.64,1.79
5/31/17,4.49,7.81,0.39,33.06,6.51,19.79,21.38,3.3,94.85,192.75,85.16,1.45,140.07,6.53,2.18
6/1/17,7.92,8.09,0.7,32.22,8.35,20.28,26.62,0.01,95.25,158,142.7,2.38,144.76,7.45,1.66
6/2/17,7.76,8.11,0.68,34.23,6.93,20.58,19.56,0,95.16,176.5,142.06,2.43,146.93,6.59,1.37
6/3/17,8.28,8.43,0.73,37.15,7.65,22.4,18,0,94.93,175.56,152.02,2.78,153.73,6.96,1.34
6/4/17,8.32,8.39,0.73,39.17,6.33,22.76,14.81,0,94.63,189.38,154.45,2.82,154.98,6.29,1.39
6/5/17,7.31,7.64,0.64,39.06,7.92,23.49,16.19,0.96,94.67,153.12,136.54,2.47,141.39,7.08,1.08
6/6/17,5.96,6.89,0.52,35.44,14.18,24.8,31.31,7.56,94.89,138.69,112.7,1.98,127.77,10.86,1.75
6/7/17,7.21,7.29,0.63,33.13,13.51,23.32,33.5,2.9,95.29,180.94,136.5,2.3,137.21,10.38,1.22
6/8/17,7.26,8.08,0.63,33.03,14.53,23.78,34.75,0.09,95.19,210.12,139.37,2.55,152.95,10.93,1.45
6/9/17,7.81,7.94,0.68,31.8,16.26,24.03,40.5,8.8,95.1,168,147.87,2.57,149.13,12.21,1.2
6/10/17,4.88,7.53,0.42,31.24,17.43,24.33,46.56,8.56,95.1,136.44,94.69,1.62,141.09,13.24,1.41
6/11/17,7.88,8.04,0.69,31.62,16.77,24.2,45.06,0.06,95.05,162.88,148.07,2.56,149.96,12.76,1.33
6/12/17,7.98,8.41,0.7,32.63,15.25,23.94,37.19,0.11,94.84,184.69,146.61,2.54,152.85,11.47,1.09
6/13/17,7.77,8.06,0.68,33.59,14.94,24.27,35.5,0.99,94.76,164.75,144.43,2.45,148.49,11.35,1.42
6/14/17,7.64,8.17,0.66,34.34,14.11,24.23,32.88,0,94.95,158.06,141.44,2.43,149.53,10.68,1.4
6/15/17,7.44,8.18,0.65,35.11,12.84,23.98,28.25,0.13,94.9,166.19,135.3,2.31,146.4,9.89,1.57
6/16/17,7.48,8.06,0.65,35.78,11.24,23.51,24.5,0,94.82,183.44,134.36,2.38,142.87,8.85,1.49
6/17/17,7.12,7.59,0.62,36.32,12.94,24.63,26.31,0.01,94.82,185.81,130.17,2.2,137.08,9.89,1.61
6/18/17,6.76,7.4,0.59,36.72,13.58,25.15,26.38,1.73,94.7,202.81,124.78,2.12,134.9,10.25,1.77
6/19/17,5.22,7.31,0.45,35.38,16.85,26.12,37.69,6.34,94.44,181.25,100.01,1.74,135.43,13.12,1.87
6/20/17,6.59,7.45,0.57,34.12,16.55,25.34,38.62,2.32,94.62,182.31,125.48,2.23,139.61,12.7,1.97
6/21/17,4.23,7.3,0.37,28.93,19.23,24.08,57.19,11.85,94.85,144.19,83.52,1.35,136.73,14.83,2.48
6/22/17,7.53,7.72,0.66,30.5,16.85,23.68,47.25,0.02,94.95,148.75,143.38,2.47,145.8,12.76,1.56
6/23/17,7.74,8.03,0.67,31.98,17.51,24.75,45.12,0,94.97,160.88,146.88,2.62,151.2,13.24,1.46
6/24/17,7.1,7.75,0.62,33.9,18.36,26.12,42.69,0.05,94.68,163.31,134.74,2.44,145.05,14.04,1.52
6/25/17,6.46,7.29,0.56,33.36,21.41,27.38,51.19,11.63,94.71,154.5,123.3,2.09,137.04,17.03,1.62
6/26/17,4.74,6.56,0.41,33.44,22.95,28.19,55.94,10.8,94.86,155.5,91.06,1.43,122.94,18.62,1.4
6/27/17,2.18,5.91,0.19,33.81,22.22,28.01,53.31,2.28,94.81,167.5,42.11,0.51,108.5,17.88,1.54
6/28/17,4.21,6.63,0.37,32.87,20.67,26.76,51.88,0.87,94.89,182.38,80,1.3,121.92,16.24,2.01
6/29/17,6.02,6.55,0.52,30.58,21.55,26.07,61.75,16.01,94.96,188.19,110.8,1.7,119.31,17.09,1.52
6/30/17,7.56,7.83,0.66,30.44,20.34,25.4,58.38,1.76,94.67,180.5,145.06,2.56,148.98,15.93,1.34
7/1/17,7.7,8,0.67,32.37,21.47,26.92,56.5,0.79,94.55,182.5,148.5,2.7,153.12,17.15,1.58
7/2/17,6.28,7.67,0.55,33.84,21.4,27.62,50.81,1.11,94.52,195.88,120.47,2.24,143.88,17.03,1.24
7/3/17,7.06,7.44,0.62,34.12,19.98,27.05,46.81,3.77,94.59,191.56,132.97,2.34,138.7,15.69,1.41
7/4/17,5.08,7.45,0.45,34.9,20.12,27.51,45.38,0.71,94.39,194.19,97.34,1.77,138.14,15.81,1.55
7/5/17,7.49,7.69,0.66,34.35,19.98,27.16,46.25,1.09,94.47,172.19,140.47,2.5,143.18,15.69,1.66
7/6/17,4.77,7.57,0.42,34.21,19.54,26.87,45.75,0.27,94.7,162.19,92.09,1.59,141.27,15.26,1.4
7/7/17,6.26,7.27,0.55,33.18,19.01,26.09,46.5,0.29,94.93,169.25,118.76,1.98,135.43,14.71,1.52
7/8/17,6.9,7.12,0.61,33.86,19.33,26.59,46.19,0.06,94.9,199.12,130.29,2.15,133.48,14.95,1.52
7/9/17,6.34,7.08,0.56,35.61,19.03,27.32,40.19,0.3,94.69,196.75,121.97,2.1,134.16,14.65,2.02
7/10/17,6.11,7.18,0.54,35.23,21.21,28.23,46.38,6.95,94.71,177.25,118.42,2.08,136.19,16.85,2.01
7/11/17,4.86,6.49,0.43,32.83,23.07,27.95,58.62,15.49,94.75,161.31,94,1.6,121.57,18.8,2.01
7/12/17,4.34,6.64,0.38,31.53,23.94,27.74,66.25,32.3,94.88,179.38,85.12,1.43,124.86,19.78,2.18
7/13/17,6.19,6.93,0.55,29.04,23.47,26.26,73.06,24.4,95.06,166.69,118.63,1.95,130.91,19.17,2.09
7/14/17,7.1,7.63,0.63,31.34,22.7,27.02,62.38,0.29,94.99,171.19,137.5,2.47,146.2,18.31,1.39
7/15/17,7.02,7.28,0.62,32.87,22.85,27.86,58.19,1.8,94.86,180.12,134.59,2.32,138.7,18.49,1.5
7/16/17,5.96,6.98,0.53,32.88,23.12,28,58.94,7.47,94.81,180.94,114.67,1.92,132.06,18.86,1.65
7/17/17,5.2,6.71,0.46,32.94,23.24,28.08,59.81,9.67,94.79,174.56,101.09,1.7,127.7,18.98,1.51
7/18/17,6.05,6.98,0.54,31.98,23.18,27.58,61.94,5.27,94.91,167.44,117.11,2.08,133.12,18.86,1.86
7/19/17,6.58,7.23,0.59,31.12,23.67,27.39,66.75,5.43,94.86,182.31,128.41,2.34,139.7,19.41,1.59
7/20/17,6.96,7.27,0.62,32.21,23.19,27.69,61.25,4.2,94.68,166.94,134.86,2.42,139.76,18.92,1.66
7/21/17,5.26,6.75,0.47,31.37,23.52,27.45,65.25,9.79,94.77,158.5,99.82,1.66,125.97,19.29,1.81
7/22/17,4.79,6.48,0.43,31.5,23.11,27.3,63.25,3.56,94.81,159.06,91.36,1.42,119.9,18.8,1.79
7/23/17,6.01,6.67,0.54,31.32,22.76,27.05,62.94,1.79,94.79,168.38,114.04,1.88,124.48,18.43,1.57
7/24/17,6.25,7.02,0.56,32.14,22.7,27.42,60.19,1.64,94.63,165.19,118.26,2.01,130.92,18.37,1.55
7/25/17,5.62,7.07,0.51,32.41,22.63,27.52,59.06,0.62,94.61,175.12,107.12,1.91,132.31,18.31,1.65
7/26/17,5.09,6.91,0.46,31.69,23.26,27.48,63.06,2.16,94.82,169.38,97.85,1.7,129.24,18.98,1.73
7/27/17,2.74,7.1,0.25,31.14,23.73,27.44,66.31,1.24,94.98,178.06,53.93,0.87,134.45,19.47,1.48
7/28/17,2.6,6.77,0.23,31.79,23.88,27.83,64.69,1.87,95.03,184.94,51.84,0.93,127.81,19.65,1.54
7/29/17,5.05,6.05,0.46,31.43,24.05,27.74,66.75,4.46,95.02,170.62,95.17,1.58,112.09,19.84,2.19
7/30/17,4.35,6.16,0.4,30.87,24.55,27.71,70.69,17.32,94.88,184.12,83.25,1.43,115.02,20.45,2.16
7/31/17,2.23,6.63,0.2,30.98,24.26,27.62,69.94,6.35,94.81,161.06,45.1,0.8,124.56,20.14,2.34
8/1/17,4.28,7.06,0.39,31.2,24.58,27.89,70.5,7.53,94.83,167.62,81.72,1.43,134.67,20.57,1.9
8/2/17,2.4,6.73,0.22,30.88,24.4,27.64,70.62,10.42,94.78,170.69,49.04,0.89,128.89,20.32,2.09
8/3/17,5.74,6.58,0.53,32.04,22.97,27.51,61.75,2.01,94.57,174.44,108.24,1.88,123.52,18.74,1.66
8/4/17,6.59,6.84,0.61,32.92,21.18,27.05,54.12,0.19,94.43,178.69,123.46,2.16,127.58,16.91,1.66
8/5/17,6.42,6.74,0.59,32.94,22.12,27.53,56.06,0,94.72,172.12,121.39,2.08,126.68,17.76,1.45
8/6/17,6.25,6.47,0.58,33.11,23.23,28.16,58.88,1.25,94.83,158.06,117.7,1.96,121.45,18.92,1.65
8/7/17,6.1,6.35,0.57,32.6,23.51,28.05,61.5,5.32,94.9,158.56,115.65,1.91,119.79,19.29,1.73
8/8/17,5.48,6,0.52,32.08,23.47,27.78,62.38,2.58,94.98,149.62,103.55,1.62,112.25,19.17,2.26
8/9/17,5.45,6.1,0.52,31.98,23.96,27.97,65.31,14.3,94.89,150,103.25,1.73,114.28,19.84,1.74
8/10/17,5.72,6.46,0.54,32.25,24.37,28.31,65.25,19.01,94.7,158.12,109.45,1.88,122.21,20.32,1.49
8/11/17,5.35,6.53,0.51,31.87,24.08,27.97,65.69,14.8,94.68,157.44,102.99,1.87,123.69,19.96,1.43
8/12/17,7.05,7.17,0.67,32.01,22.01,27.01,58.38,2.59,94.65,167.81,132.59,2.29,134.55,17.7,1.09
8/13/17,4.17,6.72,0.4,31.58,21.74,26.65,58.44,0.08,94.8,135.19,80.09,1.41,124.95,17.27,1.72
8/14/17,5.98,6.4,0.57,28.69,22.34,25.51,69.88,6.5,95.31,184.69,114.02,1.91,121.23,17.82,1.16
8/15/17,7.04,7.06,0.67,30.28,20.32,25.3,58,0.02,95.23,233.31,133.33,2.28,133.73,15.75,1.13
8/16/17,7.24,7.27,0.7,31.11,19.23,25.17,52.88,0.02,94.91,164.88,136.78,2.37,137.46,14.83,1.38
8/17/17,7.15,7.34,0.69,31.5,19.32,25.4,51.88,0.01,94.79,174.62,133.49,2.36,136.93,14.95,1.41
8/18/17,6.83,7.28,0.66,32.06,20.05,26.05,53,0,94.94,169.5,127.94,2.23,135.54,15.69,1.1
8/19/17,6.37,7.02,0.62,31.33,21.93,26.63,59.62,15.69,95.15,138.25,120.11,2.12,131.41,17.46,1.41
8/20/17,6.4,6.81,0.62,30.3,22.33,26.32,64.62,0.74,95.3,193.44,120.48,2.09,127.94,17.88,1.04
8/21/17,6.12,7.11,0.6,30.37,21.72,26.05,62.25,0.52,95.1,166.62,116.19,2.16,133.95,17.21,1.25
8/22/17,4.6,7,0.45,31.02,22.25,26.64,62.12,0.66,95.07,152.75,87.43,1.55,130.65,17.76,1.45
8/23/17,6.03,6.92,0.59,30.92,22.22,26.57,62.12,0.96,95.15,170.5,114.55,1.98,130.57,17.76,1.34
8/24/17,4.4,6.55,0.44,29.93,23.42,26.68,69.38,23.47,95.07,149.88,85.43,1.52,124.01,19.1,1.74
8/25/17,5.42,6.59,0.54,29.8,23.36,26.58,70.19,9.38,95,172.5,104.88,1.86,126.02,19.04,1.16
8/26/17,6.12,6.58,0.61,29.36,22.01,25.69,66.5,0.18,95,176.06,116.1,1.93,124.21,17.52,1.09
8/27/17,6.67,6.8,0.67,30.09,20.61,25.35,59.69,0,94.96,188.56,122.9,1.91,125.41,16.11,1.01
